date,ticker,field,value
2003-02-07,MEXBOL Index,PX_LOW,5838.46
2003-02-07,MEXBOL Index,PX_HIGH,5914.84
2003-02-07,MEXBOL Index,PX_VOLUME,70291700.0
2003-02-10,MEXBOL Index,PX_OPEN,5866.22
2003-02-10,MEXBOL Index,PX_LAST,5837.89
2003-02-10,MEXBOL Index,PX_LOW,5837.79
2003-02-10,MEXBOL Index,PX_HIGH,5877.99
2003-02-10,MEXBOL Index,PX_VOLUME,83293400.0
2003-02-11,MEXBOL Index,PX_OPEN,5834.34
2003-02-11,MEXBOL Index,PX_LAST,5779.45
2003-02-11,MEXBOL Index,PX_LOW,5778.42
2003-02-11,MEXBOL Index,PX_HIGH,5850.75
2003-02-11,MEXBOL Index,PX_VOLUME,56101900.0
2003-02-12,MEXBOL Index,PX_OPEN,5779.45
2003-02-12,MEXBOL Index,PX_LAST,5763.87
2003-02-12,MEXBOL Index,PX_LOW,5753.82
2003-02-12,MEXBOL Index,PX_HIGH,5789.67
2003-02-12,MEXBOL Index,PX_VOLUME,66157800.0
2003-02-13,MEXBOL Index,PX_OPEN,5763.87
2003-02-13,MEXBOL Index,PX_LAST,5791.39
2003-02-13,MEXBOL Index,PX_LOW,5718.21
2003-02-13,MEXBOL Index,PX_HIGH,5791.58
2003-02-13,MEXBOL Index,PX_VOLUME,52923800.0
2003-02-14,MEXBOL Index,PX_OPEN,5791.39
2003-02-14,MEXBOL Index,PX_LAST,5774.39
2003-02-14,MEXBOL Index,PX_LOW,5749.16
2003-02-14,MEXBOL Index,PX_HIGH,5796.65
2003-02-14,MEXBOL Index,PX_VOLUME,66070200.0
2003-02-17,MEXBOL Index,PX_OPEN,5774.39
2003-02-17,MEXBOL Index,PX_LAST,5829.87
2003-02-17,MEXBOL Index,PX_LOW,5773.14
2003-02-17,MEXBOL Index,PX_HIGH,5833.11
2003-02-17,MEXBOL Index,PX_VOLUME,18238900.0
2003-02-18,MEXBOL Index,PX_OPEN,5831.69
2003-02-18,MEXBOL Index,PX_LAST,5880.01
2003-02-18,MEXBOL Index,PX_LOW,5813.34
2003-02-18,MEXBOL Index,PX_HIGH,5897.31
2003-02-18,MEXBOL Index,PX_VOLUME,71612400.0
2003-02-19,MEXBOL Index,PX_OPEN,5880.19
2003-02-19,MEXBOL Index,PX_LAST,5857.35
2003-02-19,MEXBOL Index,PX_LOW,5845.33
2003-02-19,MEXBOL Index,PX_HIGH,5882.14
2003-02-19,MEXBOL Index,PX_VOLUME,48290200.0
2003-02-20,MEXBOL Index,PX_OPEN,5857.35
2003-02-20,MEXBOL Index,PX_LAST,5880.9
2003-02-20,MEXBOL Index,PX_LOW,5853.57
2003-02-20,MEXBOL Index,PX_HIGH,5896.79
2003-02-20,MEXBOL Index,PX_VOLUME,46545400.0
2003-02-21,MEXBOL Index,PX_OPEN,5882.13
2003-02-21,MEXBOL Index,PX_LAST,5956.97
2003-02-21,MEXBOL Index,PX_LOW,5876.88
2003-02-21,MEXBOL Index,PX_HIGH,5958.11
2003-02-21,MEXBOL Index,PX_VOLUME,38370300.0
2003-02-24,MEXBOL Index,PX_OPEN,5956.97
2003-02-24,MEXBOL Index,PX_LAST,5913.68
2003-02-24,MEXBOL Index,PX_LOW,5911.94
2003-02-24,MEXBOL Index,PX_HIGH,5956.97
2003-02-24,MEXBOL Index,PX_VOLUME,32499000.0
2003-02-25,MEXBOL Index,PX_OPEN,5910.84
2003-02-25,MEXBOL Index,PX_LAST,5869.21
2003-02-25,MEXBOL Index,PX_LOW,5816.81
2003-02-25,MEXBOL Index,PX_HIGH,5910.84
2003-02-25,MEXBOL Index,PX_VOLUME,68248300.0
2003-02-26,MEXBOL Index,PX_OPEN,5869.21
2003-02-26,MEXBOL Index,PX_LAST,5869.79
2003-02-26,MEXBOL Index,PX_LOW,5853.53
2003-02-26,MEXBOL Index,PX_HIGH,5889.12
2003-02-26,MEXBOL Index,PX_VOLUME,56951600.0
2003-02-27,MEXBOL Index,PX_OPEN,5869.79
2003-02-27,MEXBOL Index,PX_LAST,5900.02
2003-02-27,MEXBOL Index,PX_LOW,5866.12
2003-02-27,MEXBOL Index,PX_HIGH,5901.52
2003-02-27,MEXBOL Index,PX_VOLUME,47487900.0
2003-02-28,MEXBOL Index,PX_OPEN,5900.02
2003-02-28,MEXBOL Index,PX_LAST,5927.06
2003-02-28,MEXBOL Index,PX_LOW,5900.02
2003-02-28,MEXBOL Index,PX_HIGH,5934.75
2003-02-28,MEXBOL Index,PX_VOLUME,58528800.0
2003-03-03,MEXBOL Index,PX_OPEN,5925.17
2003-03-03,MEXBOL Index,PX_LAST,5926.65
2003-03-03,MEXBOL Index,PX_LOW,5920.45
2003-03-03,MEXBOL Index,PX_HIGH,5941.19
2003-03-03,MEXBOL Index,PX_VOLUME,58248200.0
2003-03-04,MEXBOL Index,PX_OPEN,5926.65
2003-03-04,MEXBOL Index,PX_LAST,5911.24
2003-03-04,MEXBOL Index,PX_LOW,5892.66
2003-03-04,MEXBOL Index,PX_HIGH,5926.65
2003-03-04,MEXBOL Index,PX_VOLUME,40438600.0
2003-03-05,MEXBOL Index,PX_OPEN,5910.58
2003-03-05,MEXBOL Index,PX_LAST,5914.41
2003-03-05,MEXBOL Index,PX_LOW,5909.01
2003-03-05,MEXBOL Index,PX_HIGH,5930.01
2003-03-05,MEXBOL Index,PX_VOLUME,52765000.0
2003-03-06,MEXBOL Index,PX_OPEN,5914.47
2003-03-06,MEXBOL Index,PX_LAST,5913.92
2003-03-06,MEXBOL Index,PX_LOW,5893.5
2003-03-06,MEXBOL Index,PX_HIGH,5928.43
2003-03-06,MEXBOL Index,PX_VOLUME,44485400.0
2003-03-07,MEXBOL Index,PX_OPEN,5913.61
2003-03-07,MEXBOL Index,PX_LAST,5907.93
2003-03-07,MEXBOL Index,PX_LOW,5878.04
2003-03-07,MEXBOL Index,PX_HIGH,5913.61
2003-03-07,MEXBOL Index,PX_VOLUME,41861700.0
2003-03-10,MEXBOL Index,PX_OPEN,5908.18
2003-03-10,MEXBOL Index,PX_LAST,5859.77
2003-03-10,MEXBOL Index,PX_LOW,5859.77
2003-03-10,MEXBOL Index,PX_HIGH,5908.23
2003-03-10,MEXBOL Index,PX_VOLUME,71181200.0
2003-03-11,MEXBOL Index,PX_OPEN,5859.77
2003-03-11,MEXBOL Index,PX_LAST,5821.1
2003-03-11,MEXBOL Index,PX_LOW,5821.1
2003-03-11,MEXBOL Index,PX_HIGH,5865.76
2003-03-11,MEXBOL Index,PX_VOLUME,53011700.0
2003-03-12,MEXBOL Index,PX_OPEN,5821.15
2003-03-12,MEXBOL Index,PX_LAST,5809.97
2003-03-12,MEXBOL Index,PX_LOW,5764.77
2003-03-12,MEXBOL Index,PX_HIGH,5821.15
2003-03-12,MEXBOL Index,PX_VOLUME,55278700.0
2003-03-13,MEXBOL Index,PX_OPEN,5810.43
2003-03-13,MEXBOL Index,PX_LAST,5931.96
2003-03-13,MEXBOL Index,PX_LOW,5810.43
2003-03-13,MEXBOL Index,PX_HIGH,5936.04
2003-03-13,MEXBOL Index,PX_VOLUME,74805900.0
2003-03-14,MEXBOL Index,PX_OPEN,5932.51
2003-03-14,MEXBOL Index,PX_LAST,5993.01
2003-03-14,MEXBOL Index,PX_LOW,5918.92
2003-03-14,MEXBOL Index,PX_HIGH,5993.3
2003-03-14,MEXBOL Index,PX_VOLUME,64557600.0
2003-03-17,MEXBOL Index,PX_OPEN,5991.59
2003-03-17,MEXBOL Index,PX_LAST,6009.92
2003-03-17,MEXBOL Index,PX_LOW,5968.86
2003-03-17,MEXBOL Index,PX_HIGH,6014.16
2003-03-17,MEXBOL Index,PX_VOLUME,73242900.0
2003-03-18,MEXBOL Index,PX_OPEN,6011.94
2003-03-18,MEXBOL Index,PX_LAST,6042.76
2003-03-18,MEXBOL Index,PX_LOW,6011.94
2003-03-18,MEXBOL Index,PX_HIGH,6048.9
2003-03-18,MEXBOL Index,PX_VOLUME,72159500.0
2003-03-19,MEXBOL Index,PX_OPEN,6044.18
2003-03-19,MEXBOL Index,PX_LAST,6017.43
2003-03-19,MEXBOL Index,PX_LOW,5995.21
2003-03-19,MEXBOL Index,PX_HIGH,6054.18
2003-03-19,MEXBOL Index,PX_VOLUME,51585500.0
2003-03-20,MEXBOL Index,PX_OPEN,6017.43
2003-03-20,MEXBOL Index,PX_LAST,6048.41
2003-03-20,MEXBOL Index,PX_LOW,5984.7
2003-03-20,MEXBOL Index,PX_HIGH,6050.59
2003-03-20,MEXBOL Index,PX_VOLUME,54812000.0
2003-03-24,MEXBOL Index,PX_OPEN,6049.12
2003-03-24,MEXBOL Index,PX_LAST,5924.34
2003-03-24,MEXBOL Index,PX_LOW,5923.76
2003-03-24,MEXBOL Index,PX_HIGH,6058.22
2003-03-24,MEXBOL Index,PX_VOLUME,58965300.0
2003-03-25,MEXBOL Index,PX_OPEN,5924.34
2003-03-25,MEXBOL Index,PX_LAST,5937.99
2003-03-25,MEXBOL Index,PX_LOW,5894.67
2003-03-25,MEXBOL Index,PX_HIGH,5955.68
2003-03-25,MEXBOL Index,PX_VOLUME,67533700.0
2003-03-26,MEXBOL Index,PX_OPEN,5937.99
2003-03-26,MEXBOL Index,PX_LAST,5952.38
2003-03-26,MEXBOL Index,PX_LOW,5923.86
2003-03-26,MEXBOL Index,PX_HIGH,5974.71
2003-03-26,MEXBOL Index,PX_VOLUME,48591200.0
2003-03-27,MEXBOL Index,PX_OPEN,5952.38
2003-03-27,MEXBOL Index,PX_LAST,5951.34
2003-03-27,MEXBOL Index,PX_LOW,5933.04
2003-03-27,MEXBOL Index,PX_HIGH,5975.2
2003-03-27,MEXBOL Index,PX_VOLUME,56540800.0
2003-03-28,MEXBOL Index,PX_OPEN,5951.34
2003-03-28,MEXBOL Index,PX_LAST,5947.48
2003-03-28,MEXBOL Index,PX_LOW,5938.2
2003-03-28,MEXBOL Index,PX_HIGH,5962.92
2003-03-28,MEXBOL Index,PX_VOLUME,41958900.0
2003-03-31,MEXBOL Index,PX_OPEN,5947.01
2003-03-31,MEXBOL Index,PX_LAST,5914.03
2003-03-31,MEXBOL Index,PX_LOW,5895.72
2003-03-31,MEXBOL Index,PX_HIGH,5947.01
2003-03-31,MEXBOL Index,PX_VOLUME,52619200.0
2003-04-01,MEXBOL Index,PX_OPEN,5914.69
2003-04-01,MEXBOL Index,PX_LAST,5895.76
2003-04-01,MEXBOL Index,PX_LOW,5881.98
2003-04-01,MEXBOL Index,PX_HIGH,5916.37
2003-04-01,MEXBOL Index,PX_VOLUME,51831100.0
2003-04-02,MEXBOL Index,PX_OPEN,5895.76
2003-04-02,MEXBOL Index,PX_LAST,6008.51
2003-04-02,MEXBOL Index,PX_LOW,5895.76
2003-04-02,MEXBOL Index,PX_HIGH,6030.59
2003-04-02,MEXBOL Index,PX_VOLUME,67510300.0
2003-04-03,MEXBOL Index,PX_OPEN,6008.51
2003-04-03,MEXBOL Index,PX_LAST,6034.74
2003-04-03,MEXBOL Index,PX_LOW,6007.8
2003-04-03,MEXBOL Index,PX_HIGH,6072.52
2003-04-03,MEXBOL Index,PX_VOLUME,66499500.0
2003-04-04,MEXBOL Index,PX_OPEN,6035.69
2003-04-04,MEXBOL Index,PX_LAST,6158.97
2003-04-04,MEXBOL Index,PX_LOW,6035.69
2003-04-04,MEXBOL Index,PX_HIGH,6176.99
2003-04-04,MEXBOL Index,PX_VOLUME,86366400.0
2003-04-07,MEXBOL Index,PX_OPEN,6168.23
2003-04-07,MEXBOL Index,PX_LAST,6257.13
2003-04-07,MEXBOL Index,PX_LOW,6168.23
2003-04-07,MEXBOL Index,PX_HIGH,6292.35
2003-04-07,MEXBOL Index,PX_VOLUME,108730600.0
2003-04-08,MEXBOL Index,PX_OPEN,6257.13
2003-04-08,MEXBOL Index,PX_LAST,6259.46
2003-04-08,MEXBOL Index,PX_LOW,6220.57
2003-04-08,MEXBOL Index,PX_HIGH,6277.22
2003-04-08,MEXBOL Index,PX_VOLUME,54760900.0
2003-04-09,MEXBOL Index,PX_OPEN,6260.19
2003-04-09,MEXBOL Index,PX_LAST,6212.14
2003-04-09,MEXBOL Index,PX_LOW,6212.14
2003-04-09,MEXBOL Index,PX_HIGH,6262.33
2003-04-09,MEXBOL Index,PX_VOLUME,44247400.0
2003-04-10,MEXBOL Index,PX_OPEN,6212.14
2003-04-10,MEXBOL Index,PX_LAST,6154.02
2003-04-10,MEXBOL Index,PX_LOW,6135.26
2003-04-10,MEXBOL Index,PX_HIGH,6212.69
2003-04-10,MEXBOL Index,PX_VOLUME,67217400.0
2003-04-11,MEXBOL Index,PX_OPEN,6154.07
2003-04-11,MEXBOL Index,PX_LAST,6175.22
2003-04-11,MEXBOL Index,PX_LOW,6154.02
2003-04-11,MEXBOL Index,PX_HIGH,6190.03
2003-04-11,MEXBOL Index,PX_VOLUME,44978600.0
2003-04-14,MEXBOL Index,PX_OPEN,6175.22
2003-04-14,MEXBOL Index,PX_LAST,6232.74
2003-04-14,MEXBOL Index,PX_LOW,6167.09
2003-04-14,MEXBOL Index,PX_HIGH,6232.74
2003-04-14,MEXBOL Index,PX_VOLUME,28880600.0
2003-04-15,MEXBOL Index,PX_OPEN,6232.75
2003-04-15,MEXBOL Index,PX_LAST,6333.59
2003-04-15,MEXBOL Index,PX_LOW,6232.75
2003-04-15,MEXBOL Index,PX_HIGH,6335.22
2003-04-15,MEXBOL Index,PX_VOLUME,69317400.0
2003-04-16,MEXBOL Index,PX_OPEN,6328.67
2003-04-16,MEXBOL Index,PX_LAST,6306.6
2003-04-16,MEXBOL Index,PX_LOW,6304.1
2003-04-16,MEXBOL Index,PX_HIGH,6349.53
2003-04-16,MEXBOL Index,PX_VOLUME,49234400.0
2003-04-21,MEXBOL Index,PX_OPEN,6306.35
2003-04-21,MEXBOL Index,PX_LAST,6326.65
2003-04-21,MEXBOL Index,PX_LOW,6302.0
2003-04-21,MEXBOL Index,PX_HIGH,6336.5
2003-04-21,MEXBOL Index,PX_VOLUME,36346200.0
2003-04-22,MEXBOL Index,PX_OPEN,6326.65
2003-04-22,MEXBOL Index,PX_LAST,6373.91
2003-04-22,MEXBOL Index,PX_LOW,6299.83
2003-04-22,MEXBOL Index,PX_HIGH,6390.87
2003-04-22,MEXBOL Index,PX_VOLUME,59695300.0
2003-04-23,MEXBOL Index,PX_OPEN,6373.38
2003-04-23,MEXBOL Index,PX_LAST,6385.11
2003-04-23,MEXBOL Index,PX_LOW,6360.83
2003-04-23,MEXBOL Index,PX_HIGH,6402.5
2003-04-23,MEXBOL Index,PX_VOLUME,63022600.0
2003-04-24,MEXBOL Index,PX_OPEN,6384.38
2003-04-24,MEXBOL Index,PX_LAST,6379.44
2003-04-24,MEXBOL Index,PX_LOW,6331.61
2003-04-24,MEXBOL Index,PX_HIGH,6390.67
2003-04-24,MEXBOL Index,PX_VOLUME,82579300.0
2003-04-25,MEXBOL Index,PX_OPEN,6378.4
2003-04-25,MEXBOL Index,PX_LAST,6333.0
2003-04-25,MEXBOL Index,PX_LOW,6328.93
2003-04-25,MEXBOL Index,PX_HIGH,6387.88
2003-04-25,MEXBOL Index,PX_VOLUME,55298700.0
2003-04-28,MEXBOL Index,PX_OPEN,6333.35
2003-04-28,MEXBOL Index,PX_LAST,6428.2
2003-04-28,MEXBOL Index,PX_LOW,6332.92
2003-04-28,MEXBOL Index,PX_HIGH,6430.88
2003-04-28,MEXBOL Index,PX_VOLUME,63941100.0
2003-04-29,MEXBOL Index,PX_OPEN,6428.67
2003-04-29,MEXBOL Index,PX_LAST,6499.69
2003-04-29,MEXBOL Index,PX_LOW,6428.67
2003-04-29,MEXBOL Index,PX_HIGH,6533.95
2003-04-29,MEXBOL Index,PX_VOLUME,78424700.0
2003-04-30,MEXBOL Index,PX_OPEN,6502.06
2003-04-30,MEXBOL Index,PX_LAST,6509.88
2003-04-30,MEXBOL Index,PX_LOW,6484.99
2003-04-30,MEXBOL Index,PX_HIGH,6549.05
2003-04-30,MEXBOL Index,PX_VOLUME,75226200.0
2003-05-02,MEXBOL Index,PX_OPEN,6509.91
2003-05-02,MEXBOL Index,PX_LAST,6590.92
2003-05-02,MEXBOL Index,PX_LOW,6485.83
2003-05-02,MEXBOL Index,PX_HIGH,6591.05
2003-05-02,MEXBOL Index,PX_VOLUME,82084200.0
2003-05-05,MEXBOL Index,PX_OPEN,6590.92
2003-05-05,MEXBOL Index,PX_LAST,6608.18
2003-05-05,MEXBOL Index,PX_LOW,6570.12
2003-05-05,MEXBOL Index,PX_HIGH,6611.89
2003-05-05,MEXBOL Index,PX_VOLUME,57382500.0
2003-05-06,MEXBOL Index,PX_OPEN,6608.18
2003-05-06,MEXBOL Index,PX_LAST,6614.68
2003-05-06,MEXBOL Index,PX_LOW,6600.06
2003-05-06,MEXBOL Index,PX_HIGH,6651.22
2003-05-06,MEXBOL Index,PX_VOLUME,72418100.0
2003-05-07,MEXBOL Index,PX_OPEN,6610.4
2003-05-07,MEXBOL Index,PX_LAST,6575.29
2003-05-07,MEXBOL Index,PX_LOW,6551.15
2003-05-07,MEXBOL Index,PX_HIGH,6610.4
2003-05-07,MEXBOL Index,PX_VOLUME,78675500.0
2003-05-08,MEXBOL Index,PX_OPEN,6575.86
2003-05-08,MEXBOL Index,PX_LAST,6408.62
2003-05-08,MEXBOL Index,PX_LOW,6404.15
2003-05-08,MEXBOL Index,PX_HIGH,6575.86
2003-05-08,MEXBOL Index,PX_VOLUME,94253400.0
2003-05-09,MEXBOL Index,PX_OPEN,6408.62
2003-05-09,MEXBOL Index,PX_LAST,6488.49
2003-05-09,MEXBOL Index,PX_LOW,6408.56
2003-05-09,MEXBOL Index,PX_HIGH,6494.31
2003-05-09,MEXBOL Index,PX_VOLUME,64859000.0
2003-05-12,MEXBOL Index,PX_OPEN,6488.49
2003-05-12,MEXBOL Index,PX_LAST,6496.43
2003-05-12,MEXBOL Index,PX_LOW,6475.98
2003-05-12,MEXBOL Index,PX_HIGH,6516.25
2003-05-12,MEXBOL Index,PX_VOLUME,48031000.0
2003-05-13,MEXBOL Index,PX_OPEN,6496.43
2003-05-13,MEXBOL Index,PX_LAST,6491.89
2003-05-13,MEXBOL Index,PX_LOW,6478.33
2003-05-13,MEXBOL Index,PX_HIGH,6517.9
2003-05-13,MEXBOL Index,PX_VOLUME,88066100.0
2003-05-14,MEXBOL Index,PX_OPEN,6492.26
2003-05-14,MEXBOL Index,PX_LAST,6549.79
2003-05-14,MEXBOL Index,PX_LOW,6486.54
2003-05-14,MEXBOL Index,PX_HIGH,6550.69
2003-05-14,MEXBOL Index,PX_VOLUME,76938000.0
2003-05-15,MEXBOL Index,PX_OPEN,6549.79
2003-05-15,MEXBOL Index,PX_LAST,6633.51
2003-05-15,MEXBOL Index,PX_LOW,6547.55
2003-05-15,MEXBOL Index,PX_HIGH,6643.11
2003-05-15,MEXBOL Index,PX_VOLUME,68360900.0
2003-05-16,MEXBOL Index,PX_OPEN,6633.56
2003-05-16,MEXBOL Index,PX_LAST,6556.91
2003-05-16,MEXBOL Index,PX_LOW,6552.86
2003-05-16,MEXBOL Index,PX_HIGH,6633.56
2003-05-16,MEXBOL Index,PX_VOLUME,43071600.0
2003-05-19,MEXBOL Index,PX_OPEN,6556.91
2003-05-19,MEXBOL Index,PX_LAST,6469.18
2003-05-19,MEXBOL Index,PX_LOW,6469.18
2003-05-19,MEXBOL Index,PX_HIGH,6556.95
2003-05-19,MEXBOL Index,PX_VOLUME,43274300.0
2003-05-20,MEXBOL Index,PX_OPEN,6468.88
2003-05-20,MEXBOL Index,PX_LAST,6388.49
2003-05-20,MEXBOL Index,PX_LOW,6380.4
2003-05-20,MEXBOL Index,PX_HIGH,6480.94
2003-05-20,MEXBOL Index,PX_VOLUME,79738900.0
2003-05-21,MEXBOL Index,PX_OPEN,6388.49
2003-05-21,MEXBOL Index,PX_LAST,6410.82
2003-05-21,MEXBOL Index,PX_LOW,6356.7
2003-05-21,MEXBOL Index,PX_HIGH,6457.33
2003-05-21,MEXBOL Index,PX_VOLUME,64060500.0
2003-05-22,MEXBOL Index,PX_OPEN,6410.82
2003-05-22,MEXBOL Index,PX_LAST,6510.89
2003-05-22,MEXBOL Index,PX_LOW,6410.82
2003-05-22,MEXBOL Index,PX_HIGH,6528.2
2003-05-22,MEXBOL Index,PX_VOLUME,64248600.0
2003-05-23,MEXBOL Index,PX_OPEN,6510.89
2003-05-23,MEXBOL Index,PX_LAST,6586.92
2003-05-23,MEXBOL Index,PX_LOW,6510.73
2003-05-23,MEXBOL Index,PX_HIGH,6590.3
2003-05-23,MEXBOL Index,PX_VOLUME,56901800.0
2003-05-26,MEXBOL Index,PX_OPEN,6587.28
2003-05-26,MEXBOL Index,PX_LAST,6545.78
2003-05-26,MEXBOL Index,PX_LOW,6544.7
2003-05-26,MEXBOL Index,PX_HIGH,6595.09
2003-05-26,MEXBOL Index,PX_VOLUME,8730100.0
2003-05-27,MEXBOL Index,PX_OPEN,6545.78
2003-05-27,MEXBOL Index,PX_LAST,6650.31
2003-05-27,MEXBOL Index,PX_LOW,6532.76
2003-05-27,MEXBOL Index,PX_HIGH,6662.64
2003-05-27,MEXBOL Index,PX_VOLUME,104066800.0
2003-05-28,MEXBOL Index,PX_OPEN,6652.52
2003-05-28,MEXBOL Index,PX_LAST,6667.35
2003-05-28,MEXBOL Index,PX_LOW,6652.52
2003-05-28,MEXBOL Index,PX_HIGH,6738.28
2003-05-28,MEXBOL Index,PX_VOLUME,100141700.0
2003-05-29,MEXBOL Index,PX_OPEN,6667.35
2003-05-29,MEXBOL Index,PX_LAST,6647.71
2003-05-29,MEXBOL Index,PX_LOW,6641.18
2003-05-29,MEXBOL Index,PX_HIGH,6720.56
2003-05-29,MEXBOL Index,PX_VOLUME,64294300.0
2003-05-30,MEXBOL Index,PX_OPEN,6647.84
2003-05-30,MEXBOL Index,PX_LAST,6699.18
2003-05-30,MEXBOL Index,PX_LOW,6647.74
2003-05-30,MEXBOL Index,PX_HIGH,6728.65
2003-05-30,MEXBOL Index,PX_VOLUME,90088300.0
2003-06-02,MEXBOL Index,PX_OPEN,6699.64
2003-06-02,MEXBOL Index,PX_LAST,6722.24
2003-06-02,MEXBOL Index,PX_LOW,6699.25
2003-06-02,MEXBOL Index,PX_HIGH,6793.48
2003-06-02,MEXBOL Index,PX_VOLUME,85393800.0
2003-06-03,MEXBOL Index,PX_OPEN,6722.24
2003-06-03,MEXBOL Index,PX_LAST,6738.97
2003-06-03,MEXBOL Index,PX_LOW,6712.84
2003-06-03,MEXBOL Index,PX_HIGH,6746.19
2003-06-03,MEXBOL Index,PX_VOLUME,54797600.0
2003-06-04,MEXBOL Index,PX_OPEN,6738.97
2003-06-04,MEXBOL Index,PX_LAST,6889.76
2003-06-04,MEXBOL Index,PX_LOW,6738.9
2003-06-04,MEXBOL Index,PX_HIGH,6895.05
2003-06-04,MEXBOL Index,PX_VOLUME,107627300.0
2003-06-05,MEXBOL Index,PX_OPEN,6889.76
2003-06-05,MEXBOL Index,PX_LAST,6873.39
2003-06-05,MEXBOL Index,PX_LOW,6849.34
2003-06-05,MEXBOL Index,PX_HIGH,6903.66
2003-06-05,MEXBOL Index,PX_VOLUME,101752300.0
2003-06-06,MEXBOL Index,PX_OPEN,6877.68
2003-06-06,MEXBOL Index,PX_LAST,6870.6
2003-06-06,MEXBOL Index,PX_LOW,6870.6
2003-06-06,MEXBOL Index,PX_HIGH,6962.82
2003-06-06,MEXBOL Index,PX_VOLUME,97154800.0
2003-06-09,MEXBOL Index,PX_OPEN,6870.6
2003-06-09,MEXBOL Index,PX_LAST,6801.59
2003-06-09,MEXBOL Index,PX_LOW,6792.79
2003-06-09,MEXBOL Index,PX_HIGH,6881.84
2003-06-09,MEXBOL Index,PX_VOLUME,52541000.0
2003-06-10,MEXBOL Index,PX_OPEN,6804.28
2003-06-10,MEXBOL Index,PX_LAST,6924.99
2003-06-10,MEXBOL Index,PX_LOW,6804.28
2003-06-10,MEXBOL Index,PX_HIGH,6925.19
2003-06-10,MEXBOL Index,PX_VOLUME,78156800.0
2003-06-11,MEXBOL Index,PX_OPEN,6924.99
2003-06-11,MEXBOL Index,PX_LAST,6979.68
2003-06-11,MEXBOL Index,PX_LOW,6899.24
2003-06-11,MEXBOL Index,PX_HIGH,6982.02
2003-06-11,MEXBOL Index,PX_VOLUME,69323100.0
2003-06-12,MEXBOL Index,PX_OPEN,6979.86
2003-06-12,MEXBOL Index,PX_LAST,7060.5
2003-06-12,MEXBOL Index,PX_LOW,6976.26
2003-06-12,MEXBOL Index,PX_HIGH,7060.5
2003-06-12,MEXBOL Index,PX_VOLUME,80775600.0
2003-06-13,MEXBOL Index,PX_OPEN,7058.2
2003-06-13,MEXBOL Index,PX_LAST,6984.63
2003-06-13,MEXBOL Index,PX_LOW,6984.2
2003-06-13,MEXBOL Index,PX_HIGH,7058.2
2003-06-13,MEXBOL Index,PX_VOLUME,134016900.0
2003-06-16,MEXBOL Index,PX_OPEN,6984.63
2003-06-16,MEXBOL Index,PX_LAST,7019.49
2003-06-16,MEXBOL Index,PX_LOW,6978.32
2003-06-16,MEXBOL Index,PX_HIGH,7029.16
2003-06-16,MEXBOL Index,PX_VOLUME,95564400.0
2003-06-17,MEXBOL Index,PX_OPEN,7020.73
2003-06-17,MEXBOL Index,PX_LAST,7130.23
2003-06-17,MEXBOL Index,PX_LOW,7020.73
2003-06-17,MEXBOL Index,PX_HIGH,7130.38
2003-06-17,MEXBOL Index,PX_VOLUME,119243700.0
2003-06-18,MEXBOL Index,PX_OPEN,7130.23
2003-06-18,MEXBOL Index,PX_LAST,7125.41
2003-06-18,MEXBOL Index,PX_LOW,7094.96
2003-06-18,MEXBOL Index,PX_HIGH,7184.18
2003-06-18,MEXBOL Index,PX_VOLUME,99229300.0
2003-06-19,MEXBOL Index,PX_OPEN,7127.96
2003-06-19,MEXBOL Index,PX_LAST,7084.01
2003-06-19,MEXBOL Index,PX_LOW,7067.12
2003-06-19,MEXBOL Index,PX_HIGH,7134.57
2003-06-19,MEXBOL Index,PX_VOLUME,68799600.0
2003-06-20,MEXBOL Index,PX_OPEN,7084.01
2003-06-20,MEXBOL Index,PX_LAST,7080.69
2003-06-20,MEXBOL Index,PX_LOW,7053.31
2003-06-20,MEXBOL Index,PX_HIGH,7100.45
2003-06-20,MEXBOL Index,PX_VOLUME,76056100.0
2003-06-23,MEXBOL Index,PX_OPEN,7082.82
2003-06-23,MEXBOL Index,PX_LAST,7015.08
2003-06-23,MEXBOL Index,PX_LOW,6987.34
2003-06-23,MEXBOL Index,PX_HIGH,7082.97
2003-06-23,MEXBOL Index,PX_VOLUME,73493600.0
2003-06-24,MEXBOL Index,PX_OPEN,7014.81
2003-06-24,MEXBOL Index,PX_LAST,7114.4
2003-06-24,MEXBOL Index,PX_LOW,7012.97
2003-06-24,MEXBOL Index,PX_HIGH,7115.16
2003-06-24,MEXBOL Index,PX_VOLUME,85275800.0
2003-06-25,MEXBOL Index,PX_OPEN,7114.4
2003-06-25,MEXBOL Index,PX_LAST,7078.36
2003-06-25,MEXBOL Index,PX_LOW,7078.36
2003-06-25,MEXBOL Index,PX_HIGH,7178.33
2003-06-25,MEXBOL Index,PX_VOLUME,85168200.0
2003-06-26,MEXBOL Index,PX_OPEN,7078.54
2003-06-26,MEXBOL Index,PX_LAST,7118.47
2003-06-26,MEXBOL Index,PX_LOW,7075.91
2003-06-26,MEXBOL Index,PX_HIGH,7119.12
2003-06-26,MEXBOL Index,PX_VOLUME,60015500.0
2003-06-27,MEXBOL Index,PX_OPEN,7118.51
2003-06-27,MEXBOL Index,PX_LAST,7083.45
2003-06-27,MEXBOL Index,PX_LOW,7080.23
2003-06-27,MEXBOL Index,PX_HIGH,7125.76
